baseinfo#401,research1#研究报告,research#精耕细作保增长
baseinfo#401,research1#研究报告,research#产业布局持续扩张，三大产业各有看点
baseinfo#401,research1#研究报告,research#中期业绩低于预期，收缩战略聚焦主业
baseinfo#401,research1#研究报告,research#扩大与ABB的合作范围，进军一次配电设备
baseinfo#401,research1#研究报告,research#三季报低于预期，网外业务放缓
baseinfo#401,research1#研究报告,research#2012年基本符合预期，2013年平稳增长
baseinfo#401,research1#研究报告,research#中报符合预期，业务优化持续
baseinfo#401,research1#研究报告,research#国电南自2012年中报点评
baseinfo#401,research1#研究报告,research#费用高企拖累业绩
baseinfo#401,research1#研究报告,research#少数股东损益扣除导致利润负增长
baseinfo#401,research1#研究报告,research#收购49.5MW风场，布局风电运营
baseinfo#401,research1#研究报告,research#12年做强合资公司，新业务是内生动力
baseinfo#401,research1#研究报告,research#营业外收入提升业绩
baseinfo#401,research1#研究报告,research#年报业绩低于预期，12年有望做强主业
baseinfo#401,research1#研究报告,research#国电南自2012年三季报点评
baseinfo#401,research1#研究报告,research#从投资拉动迈向创新驱动
baseinfo#401,research1#研究报告,research#新战略初见成效
baseinfo#401,research1#研究报告,research#订单高速增长
baseinfo#401,research1#研究报告,research#新业务开拓稳步前行
baseinfo#401,research1#研究报告,research#聚焦主业谋转型
baseinfo#401,research1#研究报告,research#借力ABB塑造南自一次设备品牌
baseinfo#401,research1#研究报告,research#费用较高导致业绩低于预期，合资公司或将进一步摊薄利润
baseinfo#401,research1#研究报告,research#亏损源于营业外收入大幅下降
baseinfo#401,research1#研究报告,research#介入风电场运营股权出让收益转化为实质利润
baseinfo#401,research1#研究报告,research#智能电网、新能源助推业绩高增长
baseinfo#401,research1#研究报告,research#积极开拓智能电网、新能源、微网、工业自动化等领域
baseinfo#401,research1#研究报告,research#营业外收入助业绩大幅度增长
baseinfo#401,research1#研究报告,research#费用管控成盈利瓶颈
baseinfo#401,research1#研究报告,research#业务大爆发的前夜
baseinfo#401,research1#研究报告,research#土地收储、期间费用搅乱中报，订单增长彰显公司真正实力
baseinfo#401,research1#研究报告,research#三季报基本符合预期，全年增长可期
baseinfo#401,research1#研究报告,research#费用管控与产业链条细化逐步推进
baseinfo#401,research1#研究报告,research#优化现有业务布局，经营状况有所好转
baseinfo#401,research1#研究报告,research#费用率提高导致业绩提升不快
baseinfo#401,research1#研究报告,research#着力长远发展
baseinfo#401,research1#研究报告,research#战略调整见效，业绩迎来拐点
baseinfo#401,research1#研究报告,research#上半年订单大幅增长，明年增长有保证
baseinfo#401,research1#研究报告,research#扩张期费用拖累业绩，收获期指日可待
baseinfo#401,research1#研究报告,research#半年度营收增长16.18%，净利润增长342.11%
baseinfo#55,research1#研究报告,research#2015年中报点评：业绩符合预期加速布局国防军工
baseinfo#55,research1#研究报告,research#增资威标志远，加码国防信息化
baseinfo#55,research1#研究报告,research#智能指挥调度龙头，高新技术夯实行业地位
baseinfo#55,research1#研究报告,research#铁路需求回暖所需时间长于预期
baseinfo#55,research1#研究报告,research#加码宽带无线，打造工业互联“神经网络”
baseinfo#55,research1#研究报告,research#业绩符合预期，静待石油石化需求爆发
baseinfo#55,research1#研究报告,research#业绩符合预期，城市轨交带动新成长
baseinfo#55,research1#研究报告,research#业绩符合预期，军改打开空间
baseinfo#55,research1#研究报告,research#若排除铁路影响，一季度本应高增长
baseinfo#55,research1#研究报告,research#实施员工持股计划，助力长远战略升级
baseinfo#55,research1#研究报告,research#公司动态更新：增资通用机器人，完善工业互联网闭环
baseinfo#55,research1#研究报告,research#调研简报：佳讯飞鸿
baseinfo#55,research1#研究报告,research#参股威标至远，加码国防信息化
baseinfo#55,research1#研究报告,research#收入增长如期恢复，关注石油石化需求释放
baseinfo#55,research1#研究报告,research#3季报业绩符合预期，传统业务快速增长，新兴业务未来可...
baseinfo#55,research1#研究报告,research#石化行业拓展成就新看点，二季度期待扭亏为盈
baseinfo#55,research1#研究报告,research#铁路资金逐步恢复，石油石化进展顺利
baseinfo#55,research1#研究报告,research#季报点评：内生增长推动当期业绩，外延拓展新领域应用
baseinfo#55,research1#研究报告,research#公司财报点评：净利润同比大幅增长，“互联网+”助力公...
baseinfo#55,research1#研究报告,research#定增8.7亿，推进“一横一纵，持续演进”战略布局
baseinfo#55,research1#研究报告,research#铁路订单执行不佳，带来买入时机
baseinfo#55,research1#研究报告,research#智能指挥龙头，期待军工调度突破
baseinfo#55,research1#研究报告,research#公司年报简评：巩固传统优势，掘金新兴领域
baseinfo#55,research1#研究报告,research#城市轨交业务带动收入高增长
baseinfo#55,research1#研究报告,research#转让部分臻迪股权，好钢用在刀刃上
baseinfo#55,research1#研究报告,research#铁路资金回暖，但订单尚未恢复
baseinfo#55,research1#研究报告,research#中国的“哈里斯”，工业互联网调度龙头
baseinfo#55,research1#研究报告,research#石油石化行业需求井喷，前期深度参与保障份额
baseinfo#55,research1#研究报告,research#公告城市轨交订单，验证地铁领域成长性判断
baseinfo#55,research1#研究报告,research#首次覆盖报告：打造新佳讯，向工业数据服务提供商迈进
baseinfo#55,research1#研究报告,research#获系统集成一级资质，进一步提升拿单能力
baseinfo#55,research1#研究报告,research#铁道建设回暖，城市轨交新增百亿需求
baseinfo#55,research1#研究报告,research#智能指挥龙头，期待军工调度突破（更新）
baseinfo#55,research1#研究报告,research#走向云端，智慧调度新模式落地
baseinfo#55,research1#研究报告,research#2014年业绩预告点评：业绩高增长，加快布局工业互联网
baseinfo#55,research1#研究报告,research#定增加码无人机
baseinfo#55,research1#研究报告,research#中报点评：业绩符合预期，“内生+外延”共筑成长
baseinfo#55,research1#研究报告,research#收购航通智能，切入海关物联网领域
baseinfo#55,research1#研究报告,research#2015三季报点评：业绩稳定增长，海关领域突破性进展
baseinfo#55,research1#研究报告,research#铁路、石油石化订单确认推迟
baseinfo#55,research1#研究报告,research#公司毛利稳定，主营业务支撑未来业绩成长
baseinfo#55,research1#研究报告,research#携手北京交通大学，产学研合作探索轨交大数据
baseinfo#55,research1#研究报告,research#业绩稳步增长，国内外市场多点开花
baseinfo#55,research1#研究报告,research#受让济南天龙股权，加强铁路调度市场定位
baseinfo#63,research1#研究报告,research#中小盘IPO公司报告：凯发电气新股申购策略
baseinfo#63,research1#研究报告,research#位居铁路自动化第一梯队，着力技术升级
baseinfo#63,research1#研究报告,research#抓住机遇，深耕轨交自动化等领域
baseinfo#63,research1#研究报告,research#轨交自动化领军企业，牵手AU仅是开始
baseinfo#63,research1#研究报告,research#轨交自动化龙头企业，合作AU扩展产品线
baseinfo#63,research1#研究报告,research#受益轨交大发展的自动化解决方案提供商
baseinfo#110,research1#研究报告,research#公司财报点评：业绩超预期增长，大数据应用产业王者在崛...
baseinfo#110,research1#研究报告,research#集团大额定增，积极推进大数据业务
baseinfo#110,research1#研究报告,research#锚定大数据战略，技术、市场优势重塑龙头
baseinfo#110,research1#研究报告,research#大股东积极增持，彰显发展信心
baseinfo#110,research1#研究报告,research#转型发力大数据、重塑技术市场龙头
baseinfo#110,research1#研究报告,research#主营稳步提升，外延还需等待
baseinfo#9,research1#研究报告,research#三季报超预期、正进入金融IC卡发卡高峰期
baseinfo#9,research1#研究报告,research#三季度业绩高歌猛进全面布局移动支付
baseinfo#9,research1#研究报告,research#经营状况持续向好，关注可视卡和移动支付进展
baseinfo#9,research1#研究报告,research#定增募资深度布局互联网金融，加速转型打造公司长期成长...
baseinfo#9,research1#研究报告,research#金融IC卡驱动当前利润增长，移动支付推动长期业务转型
baseinfo#9,research1#研究报告,research#业绩符合预期，税控盘业务有望超预期
baseinfo#9,research1#研究报告,research#毛利率稳中有升，高业绩只待时机
baseinfo#9,research1#研究报告,research#转型与外延并购驱动公司新一轮价值重估
